kod_origin,kod_dest,gmina_dest,no,gmina_origin
3062011,1020021,Ozorków,6,M. Konin
3062011,1061039,Łódź-Górna,3,M. Konin
3062011,1202042,Dębno,3,M. Konin
3062011,1261011,M. Kraków,5,M. Konin
3062011,1432072,Stare Babice,3,M. Konin
3062011,1434021,Marki,3,M. Konin
3062011,1465028,Bemowo,3,M. Konin
3062011,1465128,Ursus,3,M. Konin
3062011,1465148,Wawer,4,M. Konin
3062011,2261011,M. Gdańsk,6,M. Konin
3062011,2262011,M. Gdynia,8,M. Konin
3062011,3003104,Witkowo,5,M. Konin
3062011,3007042,Godziesze Wielkie,3,M. Konin
3062011,3007112,Żelazków,4,M. Konin
3062011,3009011,Koło,4,M. Konin
3062011,3009052,Grzegorzew,4,M. Konin
3062011,3009065,Kłodawa,4,M. Konin
3062011,3010014,Golina,5,M. Konin
3062011,3010015,Golina,89,M. Konin
3062011,3010022,Grodziec,8,M. Konin
3062011,3010032,Kazimierz Biskupi,102,M. Konin
3062011,3010044,Kleczew,7,M. Konin
3062011,3010045,Kleczew,4,M. Konin
3062011,3010052,Kramsk,67,M. Konin
3062011,3010062,Krzymów,41,M. Konin
3062011,3010074,Rychwał,4,M. Konin
3062011,3010075,Rychwał,7,M. Konin
3062011,3010082,Rzgów,25,M. Konin
3062011,3010092,Skulsk,4,M. Konin
3062011,3010105,Sompolno,4,M. Konin
3062011,3010112,Stare Miasto,109,M. Konin
3062011,3010124,Ślesin,6,M. Konin
3062011,3010125,Ślesin,32,M. Konin
3062011,3017042,Ostrów Wielkopolski,4,M. Konin
3062011,3021011,Luboń,3,M. Konin
3062011,3021035,Buk,3,M. Konin
3062011,3021062,Kleszczewo,8,M. Konin
3062011,3021072,Komorniki,6,M. Konin
3062011,3021084,Kostrzyn,3,M. Konin
3062011,3021085,Kostrzyn,7,M. Konin
3062011,3021094,Kórnik,5,M. Konin
3062011,3021095,Kórnik,8,M. Konin
3062011,3021164,Swarzędz,6,M. Konin
3062011,3021165,Swarzędz,11,M. Konin
3062011,3021172,Tarnowo Podgórne,5,M. Konin
3062011,3023011,Słupca,4,M. Konin
3062011,3023022,Lądek,3,M. Konin
3062011,3023062,Słupca,3,M. Konin
3062011,3023072,Strzałkowo,7,M. Konin
3062011,3023085,Zagórów,5,M. Konin
3062011,3027011,Turek,4,M. Konin
3062011,3027092,Władysławów,3,M. Konin
3062011,3030025,Miłosław,4,M. Konin
3062011,3030055,Września,6,M. Konin
3062011,3061011,M. Kalisz,10,M. Konin
3062011,3064029,Poznań-Grunwald,19,M. Konin
3062011,3064039,Poznań-Jeżyce,11,M. Konin
3062011,3064049,Poznań-Nowe Miasto,28,M. Konin
3062011,3064059,Poznań-Stare Miasto,32,M. Konin
3062011,3064069,Poznań-Wilda,9,M. Konin
3062011,3208011,Kołobrzeg,3,M. Konin
3063011,0203011,Głogów,3,M. Leszno
3063011,0204014,Góra,3,M. Leszno
3063011,0204015,Góra,13,M. Leszno
3063011,0204032,Niechlów,3,M. Leszno
3063011,0220015,Oborniki Śląskie,3,M. Leszno
3063011,0264029,Wrocław-Fabryczna,6,M. Leszno
3063011,0264039,Wrocław-Krzyki,17,M. Leszno
3063011,0264049,Wrocław-Psie Pole,6,M. Leszno
3063011,0264069,Wrocław-Śródmieście,6,M. Leszno
3063011,0410034,Nakło nad Notecią,3,M. Leszno
3063011,0809034,Czerwieńsk,3,M. Leszno
3063011,0812035,Wschowa,4,M. Leszno
3063011,0862011,M. Zielona Góra,3,M. Leszno
3063011,1261011,M. Kraków,3,M. Leszno
3063011,1414011,Nowy Dwór Mazowiecki,4,M. Leszno
3063011,1465028,Bemowo,4,M. Leszno
3063011,3004035,Krobia,4,M. Leszno
3063011,3004064,Pogorzela,3,M. Leszno
3063011,3004075,Poniec,5,M. Leszno
3063011,3011011,Kościan,5,M. Leszno
3063011,3011045,Krzywiń,3,M. Leszno
3063011,3011055,Śmigiel,3,M. Leszno
3063011,3013012,Krzemieniewo,15,M. Leszno
3063011,3013022,Lipno,142,M. Leszno
3063011,3013034,Osieczna,7,M. Leszno
3063011,3013035,Osieczna,32,M. Leszno
3063011,3013044,Rydzyna,25,M. Leszno
3063011,3013045,Rydzyna,106,M. Leszno
3063011,3013052,Święciechowa,85,M. Leszno
3063011,3013062,Wijewo,4,M. Leszno
3063011,3013072,Włoszakowice,28,M. Leszno
3063011,3021011,Luboń,6,M. Leszno
3063011,3021021,Puszczykowo,3,M. Leszno
3063011,3021072,Komorniki,6,M. Leszno
3063011,3021095,Kórnik,4,M. Leszno
3063011,3021105,Mosina,3,M. Leszno
3063011,3021164,Swarzędz,5,M. Leszno
3063011,3021165,Swarzędz,6,M. Leszno
3063011,3021172,Tarnowo Podgórne,5,M. Leszno
3063011,3022015,Bojanowo,3,M. Leszno
3063011,3022055,Rawicz,4,M. Leszno
3063011,3026044,Śrem,4,M. Leszno
3063011,3026045,Śrem,3,M. Leszno
3063011,3029012,Przemęt,7,M. Leszno
3063011,3064029,Poznań-Grunwald,23,M. Leszno
3063011,3064039,Poznań-Jeżyce,12,M. Leszno
3063011,3064049,Poznań-Nowe Miasto,13,M. Leszno
3063011,3064059,Poznań-Stare Miasto,11,M. Leszno
3063011,3064069,Poznań-Wilda,6,M. Leszno
3063011,3209012,Będzino,3,M. Leszno
3063011,3262011,M. Szczecin,5,M. Leszno
3064029,0210035,Leśna,3,Poznań-Grunwald
3064029,0214011,Oleśnica,3,Poznań-Grunwald
3064029,0223012,Czernica,3,Poznań-Grunwald
3064029,0261011,M. Jelenia Góra,3,Poznań-Grunwald
3064029,0264029,Wrocław-Fabryczna,6,Poznań-Grunwald
3064029,0403032,Dobrcz,3,Poznań-Grunwald
3064029,0461011,M. Bydgoszcz,8,Poznań-Grunwald
3064029,0601152,Sosnówka,4,Poznań-Grunwald
3064029,0801032,Deszczno,4,Poznań-Grunwald
3064029,0804011,Nowa Sól,3,Poznań-Grunwald
3064029,0804044,Kożuchów,3,Poznań-Grunwald
3064029,0861011,M. Gorzów Wielkopolski,8,Poznań-Grunwald
3064029,0862011,M. Zielona Góra,5,Poznań-Grunwald
3064029,1016052,Inowłódz,4,Poznań-Grunwald
3064029,1207052,Kamienica,5,Poznań-Grunwald
3064029,1261011,M. Kraków,4,Poznań-Grunwald
3064029,1418032,Lesznowola,4,Poznań-Grunwald
3064029,1421035,Brwinów,3,Poznań-Grunwald
3064029,1465028,Bemowo,4,Poznań-Grunwald
3064029,1465038,Białołęka,5,Poznań-Grunwald
3064029,1465058,Mokotów,10,Poznań-Grunwald
3064029,1465188,Wola,6,Poznań-Grunwald
3064029,1465198,Żoliborz,4,Poznań-Grunwald
3064029,2205084,Żukowo,3,Poznań-Grunwald
3064029,2215092,Szemud,3,Poznań-Grunwald
3064029,2261011,M. Gdańsk,6,Poznań-Grunwald
3064029,2262011,M. Gdynia,9,Poznań-Grunwald
3064029,2403104,Skoczów,5,Poznań-Grunwald
3064029,2606045,Opatów,4,Poznań-Grunwald
3064029,3003011,Gniezno,6,Poznań-Grunwald
3064029,3003055,Kłecko,3,Poznań-Grunwald
3064029,3004035,Krobia,3,Poznań-Grunwald
3064029,3004064,Pogorzela,3,Poznań-Grunwald
3064029,3005012,Granowo,5,Poznań-Grunwald
3064029,3011025,Czempiń,3,Poznań-Grunwald
3064029,3011032,Kościan,3,Poznań-Grunwald
3064029,3015012,Kuślin,3,Poznań-Grunwald
3064029,3015045,Nowy Tomyśl,6,Poznań-Grunwald
3064029,3015054,Opalenica,3,Poznań-Grunwald
3064029,3015055,Opalenica,3,Poznań-Grunwald
3064029,3016014,Oborniki,3,Poznań-Grunwald
3064029,3016015,Oborniki,4,Poznań-Grunwald
3064029,3016024,Rogoźno,3,Poznań-Grunwald
3064029,3017011,Ostrów Wielkopolski,3,Poznań-Grunwald
3064029,3019011,Piła,4,Poznań-Grunwald
3064029,3020065,Pleszew,4,Poznań-Grunwald
3064029,3021011,Luboń,51,Poznań-Grunwald
3064029,3021021,Puszczykowo,37,Poznań-Grunwald
3064029,3021034,Buk,5,Poznań-Grunwald
3064029,3021035,Buk,7,Poznań-Grunwald
3064029,3021042,Czerwonak,21,Poznań-Grunwald
3064029,3021052,Dopiewo,238,Poznań-Grunwald
3064029,3021062,Kleszczewo,16,Poznań-Grunwald
3064029,3021072,Komorniki,139,Poznań-Grunwald
3064029,3021084,Kostrzyn,5,Poznań-Grunwald
3064029,3021085,Kostrzyn,5,Poznań-Grunwald
3064029,3021094,Kórnik,5,Poznań-Grunwald
3064029,3021095,Kórnik,52,Poznań-Grunwald
3064029,3021104,Mosina,10,Poznań-Grunwald
3064029,3021105,Mosina,31,Poznań-Grunwald
3064029,3021114,Murowana Goślina,7,Poznań-Grunwald
3064029,3021115,Murowana Goślina,11,Poznań-Grunwald
3064029,3021124,Pobiedziska,6,Poznań-Grunwald
3064029,3021125,Pobiedziska,10,Poznań-Grunwald
3064029,3021132,Rokietnica,78,Poznań-Grunwald
3064029,3021145,Stęszew,16,Poznań-Grunwald
3064029,3021152,Suchy Las,36,Poznań-Grunwald
3064029,3021164,Swarzędz,23,Poznań-Grunwald
3064029,3021165,Swarzędz,56,Poznań-Grunwald
3064029,3021172,Tarnowo Podgórne,131,Poznań-Grunwald
3064029,3023011,Słupca,3,Poznań-Grunwald
3064029,3024022,Duszniki,9,Poznań-Grunwald
3064029,3024032,Kaźmierz,11,Poznań-Grunwald
3064029,3024065,Pniewy,7,Poznań-Grunwald
3064029,3024074,Szamotuły,4,Poznań-Grunwald
3064029,3024085,Wronki,3,Poznań-Grunwald
3064029,3025012,Dominowo,8,Poznań-Grunwald
3064029,3025022,Krzykosy,6,Poznań-Grunwald
3064029,3025044,Środa Wielkopolska,4,Poznań-Grunwald
3064029,3025045,Środa Wielkopolska,9,Poznań-Grunwald
3064029,3026045,Śrem,7,Poznań-Grunwald
3064029,3028054,Skoki,3,Poznań-Grunwald
3064029,3028055,Skoki,5,Poznań-Grunwald
3064029,3030054,Września,9,Poznań-Grunwald
3064029,3062011,M. Konin,7,Poznań-Grunwald
3064029,3063011,M. Leszno,12,Poznań-Grunwald
3064029,3064039,Poznań-Jeżyce,249,Poznań-Grunwald
3064029,3064049,Poznań-Nowe Miasto,113,Poznań-Grunwald
3064029,3064059,Poznań-Stare Miasto,165,Poznań-Grunwald
3064029,3064069,Poznań-Wilda,105,Poznań-Grunwald
3064029,3205072,Rewal,3,Poznań-Grunwald
3064029,3213011,Darłowo,3,Poznań-Grunwald
3064029,3261011,M. Koszalin,3,Poznań-Grunwald
3064029,3262011,M. Szczecin,8,Poznań-Grunwald
3064039,0261011,M. Jelenia Góra,5,Poznań-Jeżyce
3064039,0264029,Wrocław-Fabryczna,4,Poznań-Jeżyce
3064039,0264049,Wrocław-Psie Pole,6,Poznań-Jeżyce
3064039,0407011,Inowrocław,5,Poznań-Jeżyce
3064039,0418044,Brześć Kujawski,5,Poznań-Jeżyce
3064039,0419064,Żnin,3,Poznań-Jeżyce
3064039,0463011,M. Toruń,3,Poznań-Jeżyce
3064039,0806025,Drezdenko,4,Poznań-Jeżyce
3064039,0861011,M. Gorzów Wielkopolski,5,Poznań-Jeżyce
3064039,0862011,M. Zielona Góra,5,Poznań-Jeżyce
3064039,1016062,Lubochnia,3,Poznań-Jeżyce
3064039,1018032,Galewice,3,Poznań-Jeżyce
3064039,1261011,M. Kraków,3,Poznań-Jeżyce
3064039,1421052,Nadarzyn,4,Poznań-Jeżyce
3064039,1465038,Białołęka,3,Poznań-Jeżyce
3064039,1465058,Mokotów,4,Poznań-Jeżyce
3064039,1465078,Praga-Południe,7,Poznań-Jeżyce
3064039,1465108,Śródmieście,4,Poznań-Jeżyce
3064039,1465148,Wawer,8,Poznań-Jeżyce
3064039,1465198,Żoliborz,3,Poznań-Jeżyce
3064039,2002015,Choroszcz,5,Poznań-Jeżyce
3064039,2212062,Kobylnica,3,Poznań-Jeżyce
3064039,2262011,M. Gdynia,4,Poznań-Jeżyce
3064039,3003011,Gniezno,5,Poznań-Jeżyce
3064039,3003062,Łubowo,12,Poznań-Jeżyce
3064039,3004052,Piaski,6,Poznań-Jeżyce
3064039,3011011,Kościan,6,Poznań-Jeżyce
3064039,3011024,Czempiń,3,Poznań-Jeżyce
3064039,3014034,Międzychód,5,Poznań-Jeżyce
3064039,3014035,Międzychód,6,Poznań-Jeżyce
3064039,3015044,Nowy Tomyśl,3,Poznań-Jeżyce
3064039,3016015,Oborniki,9,Poznań-Jeżyce
3064039,3020064,Pleszew,3,Poznań-Jeżyce
3064039,3020065,Pleszew,3,Poznań-Jeżyce
3064039,3021011,Luboń,12,Poznań-Jeżyce
3064039,3021021,Puszczykowo,4,Poznań-Jeżyce
3064039,3021035,Buk,4,Poznań-Jeżyce
3064039,3021042,Czerwonak,22,Poznań-Jeżyce
3064039,3021052,Dopiewo,75,Poznań-Jeżyce
3064039,3021062,Kleszczewo,19,Poznań-Jeżyce
3064039,3021072,Komorniki,26,Poznań-Jeżyce
3064039,3021084,Kostrzyn,3,Poznań-Jeżyce
3064039,3021085,Kostrzyn,8,Poznań-Jeżyce
3064039,3021095,Kórnik,40,Poznań-Jeżyce
3064039,3021104,Mosina,10,Poznań-Jeżyce
3064039,3021114,Murowana Goślina,7,Poznań-Jeżyce
3064039,3021115,Murowana Goślina,4,Poznań-Jeżyce
3064039,3021124,Pobiedziska,4,Poznań-Jeżyce
3064039,3021125,Pobiedziska,16,Poznań-Jeżyce
3064039,3021132,Rokietnica,106,Poznań-Jeżyce
3064039,3021144,Stęszew,6,Poznań-Jeżyce
3064039,3021145,Stęszew,4,Poznań-Jeżyce
3064039,3021152,Suchy Las,62,Poznań-Jeżyce
3064039,3021164,Swarzędz,13,Poznań-Jeżyce
3064039,3021165,Swarzędz,44,Poznań-Jeżyce
3064039,3021172,Tarnowo Podgórne,156,Poznań-Jeżyce
3064039,3024022,Duszniki,22,Poznań-Jeżyce
3064039,3024032,Kaźmierz,17,Poznań-Jeżyce
3064039,3024074,Szamotuły,3,Poznań-Jeżyce
3064039,3024075,Szamotuły,4,Poznań-Jeżyce
3064039,3025012,Dominowo,5,Poznań-Jeżyce
3064039,3025045,Środa Wielkopolska,3,Poznań-Jeżyce
3064039,3028042,Mieścisko,4,Poznań-Jeżyce
3064039,3030034,Nekla,3,Poznań-Jeżyce
3064039,3030054,Września,6,Poznań-Jeżyce
3064039,3062011,M. Konin,9,Poznań-Jeżyce
3064039,3064029,Poznań-Grunwald,172,Poznań-Jeżyce
3064039,3064049,Poznań-Nowe Miasto,71,Poznań-Jeżyce
3064039,3064059,Poznań-Stare Miasto,169,Poznań-Jeżyce
3064039,3064069,Poznań-Wilda,53,Poznań-Jeżyce
3064039,3209055,Mielno,3,Poznań-Jeżyce
3064039,3214011,Stargard,4,Poznań-Jeżyce
3064039,3262011,M. Szczecin,3,Poznań-Jeżyce
3064049,0223012,Czernica,5,Poznań-Nowe Miasto
3064049,0226021,Złotoryja,3,Poznań-Nowe Miasto
3064049,0264029,Wrocław-Fabryczna,5,Poznań-Nowe Miasto
3064049,0264069,Wrocław-Śródmieście,3,Poznań-Nowe Miasto
3064049,0401052,Bądkowo,3,Poznań-Nowe Miasto
3064049,0407011,Inowrocław,6,Poznań-Nowe Miasto
3064049,0415072,Obrowo,4,Poznań-Nowe Miasto
3064049,0418124,Lubraniec,4,Poznań-Nowe Miasto
3064049,0461011,M. Bydgoszcz,4,Poznań-Nowe Miasto
3064049,0463011,M. Toruń,3,Poznań-Nowe Miasto
3064049,0464011,M. Włocławek,3,Poznań-Nowe Miasto
3064049,0608042,Jeziorzany,3,Poznań-Nowe Miasto
3064049,0808022,Łagów,3,Poznań-Nowe Miasto
3064049,1014082,Sieradz,4,Poznań-Nowe Miasto
3064049,1205072,Moszczenica,3,Poznań-Nowe Miasto
3064049,1206152,Wielka Wieś,3,Poznań-Nowe Miasto
3064049,1261011,M. Kraków,5,Poznań-Nowe Miasto
3064049,1405044,Grodzisk Mazowiecki,3,Poznań-Nowe Miasto
3064049,1417011,Józefów,3,Poznań-Nowe Miasto
3064049,1465028,Bemowo,6,Poznań-Nowe Miasto
3064049,1465038,Białołęka,4,Poznań-Nowe Miasto
3064049,1465048,Bielany,3,Poznań-Nowe Miasto
3064049,1465058,Mokotów,3,Poznań-Nowe Miasto
3064049,1465078,Praga-Południe,4,Poznań-Nowe Miasto
3064049,1465118,Targówek,4,Poznań-Nowe Miasto
3064049,2261011,M. Gdańsk,4,Poznań-Nowe Miasto
3064049,2262011,M. Gdynia,4,Poznań-Nowe Miasto
3064049,2469011,M. Katowice,4,Poznań-Nowe Miasto
3064049,2606045,Opatów,3,Poznań-Nowe Miasto
3064049,2817011,Szczytno,3,Poznań-Nowe Miasto
3064049,3002085,Wieleń,3,Poznań-Nowe Miasto
3064049,3003011,Gniezno,10,Poznań-Nowe Miasto
3064049,3003062,Łubowo,5,Poznań-Nowe Miasto
3064049,3005012,Granowo,4,Poznań-Nowe Miasto
3064049,3005045,Rakoniewice,4,Poznań-Nowe Miasto
3064049,3013022,Lipno,3,Poznań-Nowe Miasto
3064049,3013045,Rydzyna,3,Poznań-Nowe Miasto
3064049,3015054,Opalenica,7,Poznań-Nowe Miasto
3064049,3016015,Oborniki,7,Poznań-Nowe Miasto
3064049,3016024,Rogoźno,4,Poznań-Nowe Miasto
3064049,3021011,Luboń,34,Poznań-Nowe Miasto
3064049,3021021,Puszczykowo,6,Poznań-Nowe Miasto
3064049,3021035,Buk,19,Poznań-Nowe Miasto
3064049,3021042,Czerwonak,80,Poznań-Nowe Miasto
3064049,3021052,Dopiewo,57,Poznań-Nowe Miasto
3064049,3021062,Kleszczewo,71,Poznań-Nowe Miasto
3064049,3021072,Komorniki,37,Poznań-Nowe Miasto
3064049,3021084,Kostrzyn,15,Poznań-Nowe Miasto
3064049,3021085,Kostrzyn,44,Poznań-Nowe Miasto
3064049,3021094,Kórnik,8,Poznań-Nowe Miasto
3064049,3021095,Kórnik,202,Poznań-Nowe Miasto
3064049,3021104,Mosina,19,Poznań-Nowe Miasto
3064049,3021105,Mosina,69,Poznań-Nowe Miasto
3064049,3021114,Murowana Goślina,12,Poznań-Nowe Miasto
3064049,3021115,Murowana Goślina,6,Poznań-Nowe Miasto
3064049,3021124,Pobiedziska,5,Poznań-Nowe Miasto
3064049,3021125,Pobiedziska,33,Poznań-Nowe Miasto
3064049,3021132,Rokietnica,29,Poznań-Nowe Miasto
3064049,3021144,Stęszew,8,Poznań-Nowe Miasto
3064049,3021145,Stęszew,4,Poznań-Nowe Miasto
3064049,3021152,Suchy Las,24,Poznań-Nowe Miasto
3064049,3021164,Swarzędz,76,Poznań-Nowe Miasto
3064049,3021165,Swarzędz,120,Poznań-Nowe Miasto
3064049,3021172,Tarnowo Podgórne,51,Poznań-Nowe Miasto
3064049,3024022,Duszniki,11,Poznań-Nowe Miasto
3064049,3024032,Kaźmierz,13,Poznań-Nowe Miasto
3064049,3024075,Szamotuły,5,Poznań-Nowe Miasto
3064049,3025012,Dominowo,3,Poznań-Nowe Miasto
3064049,3025022,Krzykosy,3,Poznań-Nowe Miasto
3064049,3025044,Środa Wielkopolska,6,Poznań-Nowe Miasto
3064049,3025045,Środa Wielkopolska,4,Poznań-Nowe Miasto
3064049,3025052,Zaniemyśl,7,Poznań-Nowe Miasto
3064049,3026044,Śrem,4,Poznań-Nowe Miasto
3064049,3026045,Śrem,4,Poznań-Nowe Miasto
3064049,3028054,Skoki,18,Poznań-Nowe Miasto
3064049,3028055,Skoki,7,Poznań-Nowe Miasto
3064049,3029012,Przemęt,3,Poznań-Nowe Miasto
3064049,3030034,Nekla,4,Poznań-Nowe Miasto
3064049,3030035,Nekla,3,Poznań-Nowe Miasto
3064049,3030054,Września,3,Poznań-Nowe Miasto
3064049,3030055,Września,8,Poznań-Nowe Miasto
3064049,3031011,Złotów,3,Poznań-Nowe Miasto
3064049,3062011,M. Konin,3,Poznań-Nowe Miasto
3064049,3063011,M. Leszno,6,Poznań-Nowe Miasto
3064049,3064029,Poznań-Grunwald,105,Poznań-Nowe Miasto
3064049,3064039,Poznań-Jeżyce,89,Poznań-Nowe Miasto
3064049,3064059,Poznań-Stare Miasto,167,Poznań-Nowe Miasto
3064049,3064069,Poznań-Wilda,63,Poznań-Nowe Miasto
3064049,3208011,Kołobrzeg,3,Poznań-Nowe Miasto
3064049,3261011,M. Koszalin,4,Poznań-Nowe Miasto
3064049,3262011,M. Szczecin,9,Poznań-Nowe Miasto
3064059,0223012,Czernica,3,Poznań-Stare Miasto
3064059,0264029,Wrocław-Fabryczna,3,Poznań-Stare Miasto
3064059,0264049,Wrocław-Psie Pole,9,Poznań-Stare Miasto
3064059,0264059,Wrocław-Stare Miasto,3,Poznań-Stare Miasto
3064059,0407011,Inowrocław,4,Poznań-Stare Miasto
3064059,0418085,Izbica Kujawska,3,Poznań-Stare Miasto
3064059,0461011,M. Bydgoszcz,3,Poznań-Stare Miasto
3064059,0463011,M. Toruń,4,Poznań-Stare Miasto
3064059,0464011,M. Włocławek,5,Poznań-Stare Miasto
3064059,0803042,Pszczew,4,Poznań-Stare Miasto
3064059,0861011,M. Gorzów Wielkopolski,7,Poznań-Stare Miasto
3064059,0862011,M. Zielona Góra,3,Poznań-Stare Miasto
3064059,1061029,Łódź-Bałuty,5,Poznań-Stare Miasto
3064059,1215082,Zawoja,4,Poznań-Stare Miasto
3064059,1261011,M. Kraków,6,Poznań-Stare Miasto
3064059,1408052,Wieliszew,4,Poznań-Stare Miasto
3064059,1418032,Lesznowola,4,Poznań-Stare Miasto
3064059,1462011,M. Płock,4,Poznań-Stare Miasto
3064059,1465038,Białołęka,12,Poznań-Stare Miasto
3064059,1465048,Bielany,3,Poznań-Stare Miasto
3064059,1465058,Mokotów,9,Poznań-Stare Miasto
3064059,1465148,Wawer,3,Poznań-Stare Miasto
3064059,1465168,Wilanów,4,Poznań-Stare Miasto
3064059,1465188,Wola,4,Poznań-Stare Miasto
3064059,1465198,Żoliborz,4,Poznań-Stare Miasto
3064059,1609132,Turawa,4,Poznań-Stare Miasto
3064059,1808032,Kuryłówka,4,Poznań-Stare Miasto
3064059,2215092,Szemud,4,Poznań-Stare Miasto
3064059,2261011,M. Gdańsk,7,Poznań-Stare Miasto
3064059,2262011,M. Gdynia,6,Poznań-Stare Miasto
3064059,2461011,M. Bielsko-Biała,4,Poznań-Stare Miasto
3064059,2817062,Szczytno,4,Poznań-Stare Miasto
3064059,3002052,Lubasz,3,Poznań-Stare Miasto
3064059,3003011,Gniezno,9,Poznań-Stare Miasto
3064059,3003042,Kiszkowo,3,Poznań-Stare Miasto
3064059,3003062,Łubowo,10,Poznań-Stare Miasto
3064059,3005045,Rakoniewice,3,Poznań-Stare Miasto
3064059,3006024,Jarocin,4,Poznań-Stare Miasto
3064059,3010045,Kleczew,6,Poznań-Stare Miasto
3064059,3011032,Kościan,8,Poznań-Stare Miasto
3064059,3013052,Święciechowa,4,Poznań-Stare Miasto
3064059,3014035,Międzychód,3,Poznań-Stare Miasto
3064059,3015025,Lwówek,5,Poznań-Stare Miasto
3064059,3015032,Miedzichowo,4,Poznań-Stare Miasto
3064059,3016014,Oborniki,4,Poznań-Stare Miasto
3064059,3016015,Oborniki,17,Poznań-Stare Miasto
3064059,3016025,Rogoźno,5,Poznań-Stare Miasto
3064059,3017011,Ostrów Wielkopolski,6,Poznań-Stare Miasto
3064059,3020064,Pleszew,4,Poznań-Stare Miasto
3064059,3021011,Luboń,25,Poznań-Stare Miasto
3064059,3021021,Puszczykowo,14,Poznań-Stare Miasto
3064059,3021035,Buk,9,Poznań-Stare Miasto
3064059,3021042,Czerwonak,107,Poznań-Stare Miasto
3064059,3021052,Dopiewo,127,Poznań-Stare Miasto
3064059,3021062,Kleszczewo,25,Poznań-Stare Miasto
3064059,3021072,Komorniki,76,Poznań-Stare Miasto
3064059,3021084,Kostrzyn,4,Poznań-Stare Miasto
3064059,3021085,Kostrzyn,38,Poznań-Stare Miasto
3064059,3021094,Kórnik,6,Poznań-Stare Miasto
3064059,3021095,Kórnik,71,Poznań-Stare Miasto
3064059,3021104,Mosina,15,Poznań-Stare Miasto
3064059,3021105,Mosina,25,Poznań-Stare Miasto
3064059,3021114,Murowana Goślina,35,Poznań-Stare Miasto
3064059,3021115,Murowana Goślina,9,Poznań-Stare Miasto
3064059,3021124,Pobiedziska,15,Poznań-Stare Miasto
3064059,3021125,Pobiedziska,45,Poznań-Stare Miasto
3064059,3021132,Rokietnica,113,Poznań-Stare Miasto
3064059,3021144,Stęszew,4,Poznań-Stare Miasto
3064059,3021145,Stęszew,5,Poznań-Stare Miasto
3064059,3021152,Suchy Las,139,Poznań-Stare Miasto
3064059,3021164,Swarzędz,18,Poznań-Stare Miasto
3064059,3021165,Swarzędz,65,Poznań-Stare Miasto
3064059,3021172,Tarnowo Podgórne,147,Poznań-Stare Miasto
3064059,3023032,Orchowo,3,Poznań-Stare Miasto
3064059,3024022,Duszniki,20,Poznań-Stare Miasto
3064059,3024032,Kaźmierz,6,Poznań-Stare Miasto
3064059,3024074,Szamotuły,3,Poznań-Stare Miasto
3064059,3024075,Szamotuły,9,Poznań-Stare Miasto
3064059,3025022,Krzykosy,7,Poznań-Stare Miasto
3064059,3025045,Środa Wielkopolska,4,Poznań-Stare Miasto
3064059,3026045,Śrem,9,Poznań-Stare Miasto
3064059,3028011,Wągrowiec,4,Poznań-Stare Miasto
3064059,3028055,Skoki,9,Poznań-Stare Miasto
3064059,3030012,Kołaczkowo,3,Poznań-Stare Miasto
3064059,3030054,Września,10,Poznań-Stare Miasto
3064059,3061011,M. Kalisz,8,Poznań-Stare Miasto
3064059,3063011,M. Leszno,9,Poznań-Stare Miasto
3064059,3064029,Poznań-Grunwald,188,Poznań-Stare Miasto
3064059,3064039,Poznań-Jeżyce,315,Poznań-Stare Miasto
3064059,3064049,Poznań-Nowe Miasto,164,Poznań-Stare Miasto
3064059,3064069,Poznań-Wilda,87,Poznań-Stare Miasto
3064059,3208011,Kołobrzeg,6,Poznań-Stare Miasto
3064059,3213021,Sławno,3,Poznań-Stare Miasto
3064059,3214011,Stargard,6,Poznań-Stare Miasto
3064059,3214102,Stargard,5,Poznań-Stare Miasto
3064059,3261011,M. Koszalin,3,Poznań-Stare Miasto
3064059,3262011,M. Szczecin,7,Poznań-Stare Miasto
3064069,0203011,Głogów,3,Poznań-Wilda
3064069,0218035,Miękinia,4,Poznań-Wilda
3064069,0218044,Środa Śląska,4,Poznań-Wilda
3064069,0223085,Siechnice,3,Poznań-Wilda
3064069,0401042,Aleksandrów Kujawski,3,Poznań-Wilda
3064069,0663011,M. Lublin,6,Poznań-Wilda
3064069,0808022,Łagów,3,Poznań-Wilda
3064069,1465038,Białołęka,3,Poznań-Wilda
3064069,1465058,Mokotów,6,Poznań-Wilda
3064069,1465188,Wola,5,Poznań-Wilda
3064069,2215102,Wejherowo,4,Poznań-Wilda
3064069,2261011,M. Gdańsk,3,Poznań-Wilda
3064069,2861011,M. Elbląg,4,Poznań-Wilda
3064069,3003011,Gniezno,4,Poznań-Wilda
3064069,3003062,Łubowo,6,Poznań-Wilda
3064069,3005024,Grodzisk Wielkopolski,4,Poznań-Wilda
3064069,3005025,Grodzisk Wielkopolski,3,Poznań-Wilda
3064069,3011011,Kościan,4,Poznań-Wilda
3064069,3011024,Czempiń,4,Poznań-Wilda
3064069,3011025,Czempiń,4,Poznań-Wilda
3064069,3011032,Kościan,4,Poznań-Wilda
3064069,3015024,Lwówek,5,Poznań-Wilda
3064069,3015045,Nowy Tomyśl,3,Poznań-Wilda
